chr17:7591466..7592467,+	WRAP53	7	TCGA-A2-A04T,TCGA-A2-A0D0,TCGA-A7-A0CE,TCGA-A8-A075,TCGA-AO-A03N,TCGA-AO-A0J2,TCGA-AR-A0TX,TCGA-B6-A0IJ,TCGA-B6-A0IQ,TCGA-B6-A0RU,TCGA-BH-A0B3,TCGA-C8-A12Q,TCGA-E2-A152,TCGA-E2-A15E,TCGA-A2-A04T,TCGA-AO-A0J4,TCGA-B6-A0RT,TCGA-BH-A0B9,TCGA-A2-A0D1,TCGA-A2-A0EY,TCGA-A8-A092,TCGA-A8-A09X,TCGA-AO-A03L,TCGA-C8-A12L,TCGA-GM-A2DF,TCGA-A2-A0YG,TCGA-AQ-A04J,TCGA-A7-A0CE,TCGA-B6-A0IJ	HS_chr17_7576850_7576928,HS_chr17_7577093_7577200,HS_chr17_7577497_7577611,HS_chr17_7578175_7578557,HS_chr17_7579310_7579374,HS_chr17_7579528_7579623,HS_chr17_7583251_7583295
chr20:48807070..48808071,+	CEBPB	7	TCGA-A2-A04X,TCGA-A8-A08L,TCGA-AN-A0AT,TCGA-AO-A0J4,TCGA-AR-A0TX,TCGA-B6-A0RT	HS_chr20_48974627_48974664,HS_chr20_48980270_48980390,HS_chr20_48996765_48996808,HS_chr20_49009816_49009870,HS_chr20_49011010_49011086,HS_chr20_49074015_49074052,HS_chr20_49112104_49112157
chr20:55840677..55841678,-	BMP7	7	TCGA-A2-A0D0,TCGA-AO-A03N,TCGA-AO-A0J4,TCGA-AR-A0TX,TCGA-BH-A18U,TCGA-C8-A12Q,TCGA-E2-A14P	HS_chr20_45989112_45989158,HS_chr20_52213838_52213892,HS_chr20_52271634_52271656,HS_chr20_52344470_52344553,HS_chr20_52525347_52525420,HS_chr20_52786349_52786413,HS_chr20_55849328_55849358
chr6:27100028..27101029,-	HIST1H2BJ	7	TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-AN-A0AT,TCGA-AR-A0TX,TCGA-B6-A0I6,TCGA-E2-A152	HS_chr6_26123563_26123646,HS_chr6_26250596_26250644,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27839633_27839684,HS_chr6_27848883_27848933,HS_chr6_27859000_27859029
chr6:27100350..27101351,+	HIST1H2AG	7	TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-AN-A0AT,TCGA-AR-A0TX,TCGA-B6-A0I6,TCGA-E2-A152	HS_chr6_26123563_26123646,HS_chr6_26250596_26250644,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27839633_27839684,HS_chr6_27848883_27848933,HS_chr6_27859000_27859029
chr8:124084509..124085510,+	WDR67	7	TCGA-A8-A08B,TCGA-AQ-A04J	HS_chr8_124090453_124090556,HS_chr8_124090835_124090875,HS_chr8_124091605_124091675,HS_chr8_124091804_124091832,HS_chr8_124093189_124093235,HS_chr8_124093810_124093822,HS_chr8_124169541_124169559
chr10:3826705..3827706,-	KLF6,KLF6_ENST00000469435	6	TCGA-A2-A0D0,TCGA-A8-A092,TCGA-AO-A03L,TCGA-B6-A0I6,TCGA-C8-A12L,TCGA-E2-A152	HS_chr10_3242575_3242651,HS_chr10_3436629_3436692,HS_chr10_3579440_3579468,HS_chr10_3737736_3737821,HS_chr10_3842091_3842175,HS_chr10_4025249_4025332
chr15:96874834..96875835,+	NR2F2	6	TCGA-A2-A04X,TCGA-A2-A0D2,TCGA-A2-A0EY,TCGA-A8-A07B,TCGA-AR-A0TX,TCGA-B6-A0IJ	HS_chr15_95808605_95808678,HS_chr15_96346106_96346143,HS_chr15_96371879_96371952,HS_chr15_96487213_96487297,HS_chr15_96614578_96614654,HS_chr15_97409240_97409332
chr20:57226562..57227563,+	STX16,STX16_ENST00000361770,STX16_ENST00000361830	6	TCGA-A8-A08L,TCGA-A8-A09I,TCGA-AR-A0TX,TCGA-BH-A18U,TCGA-E2-A15H	HS_chr20_56826877_56826944,HS_chr20_57073329_57073369,HS_chr20_57192812_57192839,HS_chr20_57211570_57211617,HS_chr20_57422724_57422798,HS_chr20_57462926_57463014
chr6:20401963..20402964,+	E2F3	6	TCGA-A2-A0D1,TCGA-A8-A08L,TCGA-C8-A12Q,TCGA-AN-A0G0,TCGA-E2-A152	HS_chr6_20332053_20332077,HS_chr6_20455467_20455504,HS_chr6_20456094_20456140,HS_chr6_20457556_20457602,HS_chr6_20519629_20519715,HS_chr6_20536887_20536914
chr8:101733310..101734311,-	PABPC1	6	TCGA-A2-A0EY,TCGA-A8-A08L,TCGA-A8-A09I,TCGA-B6-A0RE,TCGA-BH-A0WA	HS_chr8_101768553_101768575,HS_chr8_101811904_101811918,HS_chr8_101817784_101817838,HS_chr8_101821567_101821583,HS_chr8_101857140_101857179,HS_chr8_101857952_101858014
chr8:102504497..102505498,+	GRHL2	6	TCGA-A2-A04T,TCGA-A2-A0D2,TCGA-A8-A075,TCGA-A8-A09X,TCGA-E2-A14P,TCGA-E2-A15E	HS_chr8_102365111_102365141,HS_chr8_102653587_102653666,HS_chr8_102657590_102657633,HS_chr8_102657951_102658005,HS_chr8_103194852_103194903,HS_chr8_103196262_103196292
chr1:233749417..233750418,+	KCNK1	5	TCGA-A8-A08L,TCGA-A8-A094,TCGA-A8-A09I,TCGA-AO-A0J4,TCGA-B6-A0IJ	HS_chr1_233737891_233737945,HS_chr1_233763711_233763725,HS_chr1_233766709_233766746,HS_chr1_233769466_233769542,HS_chr1_233815268_233815400
chr1:234744739..234745740,-	IRF2BP2	5	TCGA-A2-A04P,TCGA-A8-A075,TCGA-A8-A08L,TCGA-BH-A0WA	HS_chr1_234635751_234635803,HS_chr1_235088794_235088840,HS_chr1_235095292_235095359,HS_chr1_235096569_235096606,HS_chr1_235118970_235119065
chr14:38063676..38064677,-	FOXA1	5	TCGA-A2-A04P,TCGA-A8-A075,TCGA-A2-A0CM,TCGA-A2-A0CM,TCGA-B6-A0RT,TCGA-B6-A0RU,TCGA-A2-A0EY,TCGA-A8-A07B	HS_chr14_37698067_37698129,HS_chr14_38133139_38133141,HS_chr14_38133611_38133660,HS_chr14_38174127_38174166,HS_chr14_38348038_38348040
chr16:30935553..30936554,+	FBXL19_ENST00000380310	5	TCGA-A2-A0D2,TCGA-A8-A092,TCGA-AO-A0J2,TCGA-B6-A0IJ,TCGA-BH-A18U	HS_chr16_30669751_30669785,HS_chr16_30863922_30863934,HS_chr16_30867705_30867714,HS_chr16_30883095_30883135,HS_chr16_30925941_30926030
chr17:58468799..58469800,-	USP32	5	TCGA-A2-A04P,TCGA-A2-A04X,TCGA-A8-A07I,TCGA-B6-A0IJ	HS_chr17_56736678_56736783,HS_chr17_58241992_58242048,HS_chr17_58357443_58357522,HS_chr17_58495170_58495212,HS_chr17_58600000_58600027
chr17:58677275..58678276,+	PPM1D	5	TCGA-A1-A0SM,TCGA-AO-A03L,TCGA-A2-A04P,TCGA-A8-A09I,TCGA-B6-A0IJ,TCGA-BH-A18U,TCGA-C8-A12Q	HS_chr17_56736678_56736783,HS_chr17_58163784_58163840,HS_chr17_58490223_58490281,HS_chr17_58600000_58600027,HS_chr17_58765628_58765667
chr19:46010529..46011530,+	VASP	5	TCGA-A2-A0EY,TCGA-B6-A0I2	HS_chr19_45981918_45982003,HS_chr19_45982825_45982905,HS_chr19_46135808_46135865,HS_chr19_46135996_46136074,HS_chr19_46136133_46136171
chr20:49347823..49348824,+	PARD6B	5	TCGA-A8-A08L,TCGA-A8-A09I,TCGA-AR-A0TX,TCGA-BH-A18U,TCGA-E2-A14P	HS_chr20_45827242_45827268,HS_chr20_45977184_45977257,HS_chr20_45989112_45989158,HS_chr20_49254748_49254811,HS_chr20_52751306_52751369
chr2:208029791..208030792,-	KLF7	5	TCGA-A2-A0EY,TCGA-A2-A0YG,TCGA-A8-A094,TCGA-B6-A0I6,TCGA-B6-A0IJ	HS_chr2_207856246_207856290,HS_chr2_207865966_207865989,HS_chr2_207945929_207945963,HS_chr2_208073301_208073358,HS_chr2_208119570_208119620
chr6:26033295..26034296,-	HIST1H2AB	5	TCGA-A2-A0EY,TCGA-A8-A075,TCGA-A8-A07I,TCGA-E2-A152	HS_chr6_26123563_26123646,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27859000_27859029,HS_chr6_30585008_30585045
chr6:26045138..26046139,+	HIST1H3C	5	TCGA-A2-A0EY,TCGA-AR-A0TX,TCGA-B6-A0I6	HS_chr6_26123563_26123646,HS_chr6_26181810_26181883,HS_chr6_26250596_26250644,HS_chr6_27834827_27834880,HS_chr6_27839633_27839684
chr6:26123631..26124632,-	HIST1H2BC	5	TCGA-A2-A0CM,TCGA-A2-A0D1,TCGA-A2-A0T1,TCGA-B6-A0RE,TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-B6-A0I6,TCGA-E2-A152	HS_chr6_26055740_26056013,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27839633_27839684,HS_chr6_27859000_27859029
chr6:26123960..26124961,+	HIST1H2AC	5	TCGA-A2-A0CM,TCGA-A2-A0D1,TCGA-A2-A0T1,TCGA-B6-A0RE,TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-B6-A0I6,TCGA-E2-A152	HS_chr6_26055740_26056013,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27839633_27839684,HS_chr6_27859000_27859029
chr6:26157897..26158898,+	HIST1H2BD	5	TCGA-A2-A04X,TCGA-A2-A0CM,TCGA-A2-A0D1,TCGA-A2-A0T1,TCGA-B6-A0RE,TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-E2-A152	HS_chr6_26055740_26056013,HS_chr6_26537793_26537842,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27859000_27859029
chr6:292039..293040,+	DUSP22	5	TCGA-A8-A08L,TCGA-A8-A09I,TCGA-AO-A0J6,TCGA-BH-A18U,TCGA-C8-A12Q	HS_chr6_298703_298817,HS_chr6_300975_301048,HS_chr6_323271_323345,HS_chr6_352453_352503,HS_chr6_381628_381696
chr6:32940175..32941176,+	BRD2,BRD2_ENST00000395289	5	TCGA-A2-A04P,TCGA-A2-A04P,TCGA-BH-A18R,TCGA-A8-A075,TCGA-AO-A03N,TCGA-E2-A152	HS_chr6_30585008_30585045,HS_chr6_32792123_32792159,HS_chr6_32858754_32858819,HS_chr6_32908772_32908859,HS_chr6_32971226_32971292
chr8:126442644..126443645,+	TRIB1,TRIB1_ENST00000311922	5	TCGA-A8-A075,TCGA-A8-A08L,TCGA-C8-A130,TCGA-B6-A0RE,TCGA-BH-A18U,TCGA-C8-A12Q	HS_chr8_126427209_126427261,HS_chr8_126481479_126481510,HS_chr8_126648997_126649019,HS_chr8_126663007_126663060,HS_chr8_126666034_126666116
chr8:127569133..127570134,-	FAM84B	5	TCGA-A2-A04Q,TCGA-AO-A0J4,TCGA-B6-A0RT,TCGA-BH-A18U,TCGA-C8-A130	HS_chr8_127485425_127485430,HS_chr8_127517382_127517467,HS_chr8_127522219_127522302,HS_chr8_127711780_127711813,HS_chr8_128890489_128890505
chr11:64884624..64885625,-	ZNHIT2	4	TCGA-A2-A0EY,TCGA-A8-A07B,TCGA-AO-A03N,TCGA-AO-A0J6,TCGA-BH-A1FN,TCGA-C8-A12Q,TCGA-D8-A1J9,TCGA-E9-A1N3	HS_chr11_62608580_62608628,HS_chr11_62609208_62609347,HS_chr11_64642782_64642815,HS_chr11_64939124_64939236
chr1:16969045..16970046,-	Q6ZWC0_HUMAN	4	TCGA-A8-A092,TCGA-B6-A0I2,TCGA-BH-A0RX,TCGA-GM-A2DF	HS_chr1_16840618_16840666,HS_chr1_16950104_16950168,HS_chr1_17221005_17221038,HS_chr1_17222662_17222690
chr12:33591956..33592957,-	SYT10	4	TCGA-A8-A08L,TCGA-A8-A094,TCGA-B6-A0RE,TCGA-E2-A14P	HS_chr12_33743257_33743376,HS_chr12_33747121_33747201,HS_chr12_33754131_33754217,HS_chr12_33757705_33757742
chr12:50236369..50237370,-	BCDIN3D	4	TCGA-A2-A0EY,TCGA-A8-A08S,TCGA-AO-A03N,TCGA-B6-A0IJ	HS_chr12_50133750_50133824,HS_chr12_50169916_50169965,HS_chr12_50173557_50173601,HS_chr12_50265330_50265402
chr12:62996617..62997618,-	C12orf61	4	TCGA-A2-A0EY,TCGA-AR-A0TX,TCGA-AR-A0TX,TCGA-E2-A152,TCGA-B6-A0IQ	HS_chr12_63044247_63044325,HS_chr12_63115985_63115995,HS_chr12_63122931_63122949,HS_chr12_63187953_63187993
chr14:20922341..20923342,-	OSGEP	4	TCGA-A8-A08L,TCGA-AN-A0G0,TCGA-AR-A0TX	HS_chr14_20893195_20893288,HS_chr14_20894864_20894906,HS_chr14_21073061_21073172,HS_chr14_21081387_21081460
chr14:20923304..20924305,+	APEX1	4	TCGA-A8-A08L,TCGA-AN-A0G0,TCGA-AR-A0TX	HS_chr14_20893195_20893288,HS_chr14_20894864_20894906,HS_chr14_21073061_21073172,HS_chr14_21081387_21081460
chr14:20928983..20929984,-	TMEM55B	4	TCGA-A8-A08L,TCGA-AN-A0G0,TCGA-AR-A0TX	HS_chr14_20893195_20893288,HS_chr14_20894864_20894906,HS_chr14_21073061_21073172,HS_chr14_21081387_21081460
chr14:20937183..20938184,+	PNP	4	TCGA-A8-A08L,TCGA-AN-A0G0,TCGA-AR-A0TX	HS_chr14_20893195_20893288,HS_chr14_20894864_20894906,HS_chr14_21073061_21073172,HS_chr14_21081387_21081460
chr17:36830247..36831248,-	ENSG00000179294	4	TCGA-A2-A0D2,TCGA-A8-A07B,TCGA-A8-A092,TCGA-AN-A0G0	HS_chr17_36605797_36605836,HS_chr17_36856247_36856345,HS_chr17_36903917_36903994,HS_chr17_36906242_36906282
chr17:38278365..38279366,+	MSL1_ENST00000398532	4	TCGA-A1-A0SM,TCGA-AR-A0TX,TCGA-A2-A0EY,TCGA-A8-A09I,TCGA-AR-A0TX	HS_chr17_38217519_38217573,HS_chr17_38226605_38226679,HS_chr17_38313615_38313655,HS_chr17_38472847_38472902
chr17:38278968..38279969,+	MSL1	4	TCGA-A1-A0SM,TCGA-AR-A0TX,TCGA-A2-A0EY,TCGA-A8-A09I,TCGA-AR-A0TX	HS_chr17_38217519_38217573,HS_chr17_38226605_38226679,HS_chr17_38313615_38313655,HS_chr17_38472847_38472902
chr17:39683998..39684999,-	KRT19	4	TCGA-A7-A0CE,TCGA-A8-A07B,TCGA-AR-A0TX	HS_chr17_38472847_38472902,HS_chr17_38603743_38603782,HS_chr17_39656068_39656147,HS_chr17_39693495_39693545
chr17:64298469..64299470,+	PRKCA	4	TCGA-A2-A0CM,TCGA-A2-A0EY,TCGA-A8-A092,TCGA-B6-A0RU	HS_chr17_64248695_64248709,HS_chr17_64270303_64270366,HS_chr17_64421205_64421220,HS_chr17_64458097_64458116
chr17:64960527..64961528,+	CACNG4	4	TCGA-A8-A092,TCGA-AO-A03L,TCGA-B6-A0IJ	HS_chr17_56736678_56736783,HS_chr17_64270303_64270366,HS_chr17_64851472_64851504,HS_chr17_64851977_64852027
chr17:7482495..7483496,+	CD68	4	TCGA-A2-A04T,TCGA-A2-A0D0,TCGA-A7-A0CE,TCGA-A8-A075,TCGA-AO-A03N,TCGA-AO-A0J2,TCGA-AR-A0TX,TCGA-B6-A0IJ,TCGA-B6-A0IQ,TCGA-B6-A0RU,TCGA-BH-A0B3,TCGA-C8-A12Q,TCGA-E2-A152,TCGA-E2-A15E,TCGA-A2-A04T,TCGA-AO-A0J4,TCGA-B6-A0RT,TCGA-BH-A0B9,TCGA-A2-A0D1,TCGA-A2-A0EY,TCGA-A8-A092,TCGA-A8-A09X,TCGA-AO-A03L,TCGA-C8-A12L,TCGA-GM-A2DF	HS_chr17_7576850_7576928,HS_chr17_7577093_7577200,HS_chr17_7577497_7577611,HS_chr17_7578175_7578557
chr19:39340105..39341106,-	HNRNPL	4	TCGA-A8-A07B,TCGA-A8-A09X,TCGA-AO-A0J4,TCGA-E2-A14P	HS_chr19_39025944_39025995,HS_chr19_39220696_39220764,HS_chr19_39329198_39329253,HS_chr19_39426708_39426850
chr20:47443896..47444897,-	PREX1,PREX1_ENST00000396220	4	TCGA-AO-A0J4,TCGA-AR-A0TX,TCGA-BH-A18U,TCGA-E2-A14P	HS_chr20_45989112_45989158,HS_chr20_47511387_47511498,HS_chr20_52213838_52213892,HS_chr20_52722003_52722081
chr20:47537926..47538927,+	ARFGEF2	4	TCGA-A2-A0D2,TCGA-A8-A09X,TCGA-AO-A0J2,TCGA-BH-A18U	HS_chr20_45989112_45989158,HS_chr20_46322636_46322681,HS_chr20_47281526_47281605,HS_chr20_52399305_52399360
chr20:55204100..55205101,+	TFAP2C	4	TCGA-A2-A04P,TCGA-A8-A08S,TCGA-AN-A0AT,TCGA-A8-A08L,TCGA-A8-A092,TCGA-A8-A094	HS_chr20_55469706_55469720,HS_chr20_55517194_55517261,HS_chr20_55518561_55518657,HS_chr20_55529164_55529219
chr20:57466281..57467282,+	GNAS	4	TCGA-A7-A0CE,TCGA-A8-A07I,TCGA-A8-A09I,TCGA-C8-A12Q	HS_chr20_57577054_57577145,HS_chr20_57779650_57779721,HS_chr20_57791472_57791523,HS_chr20_58030296_58030340
chr2:148602221..148603222,+	ACVR2A	4	TCGA-A1-A0SM,TCGA-AO-A0J6,TCGA-B6-A0RE	HS_chr2_148388160_148388249,HS_chr2_148569010_148569051,HS_chr2_148570845_148570877,HS_chr2_148580757_148580811
chr2:28616087..28617088,+	FOSL2	4	TCGA-A2-A04Q,TCGA-A2-A0CM,TCGA-B6-A0I6,TCGA-B6-A0RT,TCGA-A8-A075,TCGA-AR-A0TX	HS_chr2_27976563_27976616,HS_chr2_27977538_27977573,HS_chr2_28006502_28006504,HS_chr2_28571313_28571396
chr2:43452953..43453954,-	ZFP36L2	4	TCGA-A8-A08B,TCGA-A8-A08L,TCGA-AR-A0TX,TCGA-BH-A0B9	HS_chr2_43127368_43127405,HS_chr2_43347334_43347364,HS_chr2_43480629_43480680,HS_chr2_43597432_43597486
chr2:56411259..56412260,+	CCDC85A	4	TCGA-A2-A04P,TCGA-AO-A03N,TCGA-AR-A0TX,TCGA-C8-A12Q	HS_chr2_56418123_56418132,HS_chr2_56420264_56420278,HS_chr2_57195821_57195855,HS_chr2_57742456_57742502
chr2:64068819..64069820,+	UGP2	4	TCGA-A1-A0SM,TCGA-A8-A094,TCGA-A8-A09I,TCGA-AO-A0J2	HS_chr2_63816977_63817051,HS_chr2_64024364_64024410,HS_chr2_64049112_64049150,HS_chr2_64054458_64054541
chr3:101567972..101568973,+	NFKBIZ	4	TCGA-A2-A0D2,TCGA-A8-A08L,TCGA-A2-A0YG,TCGA-B6-A0I6,TCGA-BH-A18R	HS_chr3_101783399_101783439,HS_chr3_101839955_101839966,HS_chr3_101881063_101881065,HS_chr3_101939025_101939086
chr3:193853669..193854670,+	HES1	4	TCGA-A8-A094,TCGA-AN-A0G0,TCGA-B6-A0I2,TCGA-C8-A12Q	HS_chr3_193601698_193601757,HS_chr3_193611674_193611765,HS_chr3_193715782_193715841,HS_chr3_193874145_193874197
chr5:57755285..57756286,-	PLK2	4	TCGA-A2-A04T,TCGA-B6-A0RE,TCGA-BH-A0B9,TCGA-BH-A18R	HS_chr5_56800631_56800698,HS_chr5_57313364_57313398,HS_chr5_57364921_57364991,HS_chr5_57476467_57476511
chr6:16129053..16130054,+	MYLIP	4	TCGA-A2-A0EY,TCGA-AO-A03N,TCGA-BH-A0WA,TCGA-BH-A18U	HS_chr6_15695638_15695662,HS_chr6_15696262_15696392,HS_chr6_15883222_15883293,HS_chr6_16121001_16121079
chr6:26020217..26021218,+	HIST1H3A	4	TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-E2-A152	HS_chr6_26123563_26123646,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27859000_27859029
chr6:26021406..26022407,+	HIST1H4A	4	TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-E2-A152	HS_chr6_26123563_26123646,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27859000_27859029
chr6:26026979..26027980,-	HIST1H4B	4	TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-B6-A0I6,TCGA-E2-A152	HS_chr6_26123563_26123646,HS_chr6_27778408_27778508,HS_chr6_27839633_27839684,HS_chr6_27859000_27859029
chr6:26031787..26032788,-	HIST1H3B	4	TCGA-A2-A0EY,TCGA-A8-A075,TCGA-A8-A07I,TCGA-E2-A152	HS_chr6_26123563_26123646,HS_chr6_27778408_27778508,HS_chr6_27859000_27859029,HS_chr6_30585008_30585045
chr6:26043384..26044385,-	HIST1H2BB	4	TCGA-A2-A0EY,TCGA-AR-A0TX	HS_chr6_26123563_26123646,HS_chr6_26181810_26181883,HS_chr6_26250596_26250644,HS_chr6_27834827_27834880
chr6:26056155..26057156,-	HIST1H1C	4	TCGA-A2-A0EY,TCGA-A8-A07I,TCGA-B6-A0I6	HS_chr6_26123563_26123646,HS_chr6_27778408_27778508,HS_chr6_27834827_27834880,HS_chr6_27839633_27839684
chr6:26156118..26157119,+	HIST1H1E	4	TCGA-A2-A04X,TCGA-A2-A0CM,TCGA-A2-A0D1,TCGA-A2-A0T1,TCGA-B6-A0RE,TCGA-A2-A0EY,TCGA-E2-A152	HS_chr6_26055740_26056013,HS_chr6_26537793_26537842,HS_chr6_27834827_27834880,HS_chr6_27859000_27859029
chr6:26198970..26199971,-	HIST1H2AD	4	TCGA-A2-A04X,TCGA-A2-A0CM,TCGA-A2-A0D1,TCGA-A2-A0T1,TCGA-B6-A0RE,TCGA-A8-A07I,TCGA-E2-A152	HS_chr6_26055740_26056013,HS_chr6_26537793_26537842,HS_chr6_27778408_27778508,HS_chr6_27859000_27859029
